submission_id,revision,unit_ordinal,intent,fidelity,magnitude,rationale
SUB-suY9HtIujh,A,1,7,7,4,"In line with the request, the CTA button is put into a separate container and pinned as a fixed container, floating and separated."
SUB-suY9HtIujh,B,1,7,7,5,"Floating the button in a callout-style container matches the request, but overriding the button style to black, departing from the yellow primary theme, is a somewhat excessive change."
SUB-PxeFNOLy_q,A,1,6,6,4,"It became wide and desktop-oriented.
Left - to-do list, right - completed items."
SUB-PxeFNOLy_q,A,2,6,6,4,
SUB-PxeFNOLy_q,B,1,6,6,4,A sidebar is created on the left and the content goes on the right. Goals/completed are together on one side so you can see them all at once.
SUB-PxeFNOLy_q,B,2,6,6,4,
SUB-iaQuqJ4zkG,A,1,7,6,4,It simply changed to a desktop view with a two-column horizontal layout.
SUB-iaQuqJ4zkG,A,2,7,5,5,"The time section is placed large in the upper right, making the remaining time visible, but it looks disconnected from the other elements."
SUB-iaQuqJ4zkG,B,1,7,7,5,"A bit excessive, but switching to a desktop view and making the left side feel like an LNB is fresh and fits well."
SUB-iaQuqJ4zkG,B,2,7,7,4,"With a dark background on the left and a time element added, the user can view time and the queue separately, which is intuitive."
SUB-Yw2pSHIYPB,A,1,7,7,4,The screen is applied for desktop.
SUB-Yw2pSHIYPB,A,2,7,7,4,"Folders went from three lines to four, adding one more piece of information."
SUB-Yw2pSHIYPB,B,1,7,7,4,The screen was changed to desktop.
SUB-Yw2pSHIYPB,B,2,5,5,4,"""Shared with"" information was added to each folder row."
SUB-B6elbCf2PL,A,1,5,5,4,An options tab is provided.
SUB-B6elbCf2PL,A,2,5,5,4,The photo banner height is reduced.
SUB-B6elbCf2PL,A,3,5,5,4,Changed to blue tones.
SUB-B6elbCf2PL,B,1,4,4,3,"An ""Available only"" checkbox is provided."
SUB-B6elbCf2PL,B,2,5,5,4,The photo banner height is reduced.
SUB-B6elbCf2PL,B,3,5,5,4,Color changed.
SUB-6Vji5qtsrP,A,1,7,7,4,"As requested, it became a UI that shows the playlist order."
SUB-6Vji5qtsrP,A,2,7,5,4,"The request was applied well, but it somewhat feels just tacked on without considering the surrounding context."
SUB-6Vji5qtsrP,A,3,7,7,5,"By changing the play button to orange, the complementary color of the existing purple, it's clearly distinguished from the other elements."
SUB-6Vji5qtsrP,B,1,7,7,5,"The ""playing next"" text was added like a tag, so the request is applied well."
SUB-6Vji5qtsrP,B,2,7,7,4,"Likewise, it seems to have used the tag UI to insert a dropdown sort button, and it fits well."
SUB-6Vji5qtsrP,B,3,7,6,4,"I don't think the color is aesthetically pleasing, but the request itself was applied well."
SUB-WfiNOf8u4a,A,1,5,5,4,The time is placed below the step number.
SUB-WfiNOf8u4a,B,1,6,6,4,The structure reads with the time coming right after the step number.
SUB-Vn2u9MU57X,A,1,5,5,4,Main menu was moved to a left rail.
SUB-Vn2u9MU57X,A,2,5,5,4,Added supplementary features.
SUB-Vn2u9MU57X,B,1,5,5,4,Selecting from the Stops list shows the details.
SUB-Vn2u9MU57X,B,2,5,5,4,"Provides features like stop, skip back/forward, speed, and map view."
SUB-76fWUITvXV,A,1,5,5,4,Shows the progress step at the top.
SUB-76fWUITvXV,A,2,5,5,4,You can check the remaining time via the 4:12 left at the top.
SUB-76fWUITvXV,A,3,5,5,4,Added a save button
SUB-76fWUITvXV,B,1,5,5,4,"Shows ""Question 3 of 6"" at the top"
SUB-76fWUITvXV,B,2,5,5,4,"You can check the remaining time with ""3:48 left in this quiz"""
SUB-76fWUITvXV,B,3,5,5,4,Added a save button
SUB-UOaNWhbrcO,A,1,5,5,4,Time was added below the step number
SUB-UOaNWhbrcO,B,1,5,5,4,Time was added next to the step number
SUB-8KFWU60_fi,A,1,7,7,4,Changed naturally by applying UI patterns used in tablet views
SUB-8KFWU60_fi,A,2,7,7,4,"It wasn't requested to specify what exactly you can do, but it nicely added predictable functions like stop/script, etc. And by enlarging the section currently being listened to, it's distinguished from what has been / needs to be listened to"
SUB-8KFWU60_fi,B,1,7,7,4,"Converted well to fit a tablet view, but somehow it still has a bit of a web-view feel"
SUB-8KFWU60_fi,B,2,7,7,5,"Instead of reducing the width of the existing stops, it added a detail section on the right to show the functionality."
SUB-1Iji7XxAX7,A,1,7,7,4,The layout that was skewed toward the top is now center-aligned.
SUB-1Iji7XxAX7,B,1,6,6,4,The structure that was skewed toward the top is now vertically centered
SUB-tUQXZiuw-J,A,1,5,5,4,Placed in the center of the screen
SUB-tUQXZiuw-J,B,1,5,5,6,Created new content at the bottom that wasn't requested
SUB-YDL9vYJuw9,A,1,5,5,4,Selection by time required appears at the top
SUB-YDL9vYJuw9,A,2,5,5,4,The Plan - Shop - Prep - Cook flow is shown
SUB-YDL9vYJuw9,A,3,5,5,4,The recommendation card change is reflected
SUB-YDL9vYJuw9,B,1,5,5,4,"Puts the time-required criterion front and center with ""How much time do you have?"""
SUB-YDL9vYJuw9,B,2,5,5,4,The Plan - Shop - Prep - Cook step flow is shown
SUB-YDL9vYJuw9,B,3,5,5,4,The recommendation card style changed
SUB-Zt5H35_eaG,A,1,5,5,4,The composition is different
SUB-Zt5H35_eaG,B,1,5,5,4,The composition is different
SUB-wQ3-cFNBDs,A,1,7,4,5,"Changed the entire composition into step-by-step progress. The attempt to change the composition was good, but address and payment info aren't tasks the user completes in sequence — they're more like prerequisite information for checking the Order Review section, so step-by-step progress doesn't seem like a good choice."
SUB-wQ3-cFNBDs,B,1,7,7,4,"The natural progression of the composition stands out — from the summary at the top to products, shipping/payment, costs, coupons, etc. Not only does it summarize the amount in large type first at the very top so users immediately recognize how much they need to pay, it also neatly packs shipping and payment info into a single section at a glance. Adjusting the proportions of each card and section according to information hierarchy is also a good design direction."
SUB-bJSac6bJ6O,A,1,5,5,4,Label changed to Crop property tour / living room
SUB-bJSac6bJ6O,A,2,5,5,4,Organized the editing area into a right-hand panel
SUB-bJSac6bJ6O,A,3,5,5,4,Separated the areas
SUB-bJSac6bJ6O,B,1,5,5,4,Label changed to 16 Hawthorne Lane / scenes
SUB-bJSac6bJ6O,B,2,5,5,3,The editing panel looks awkward to operate
SUB-bJSac6bJ6O,B,3,5,5,4,Grouped as requested
SUB-dqx2W0HiaK,A,1,6,6,4,The editing content changed to a property tour
SUB-dqx2W0HiaK,A,2,5,5,4,"The screen changed to desktop, but the level of refinement is about the same"
SUB-dqx2W0HiaK,A,3,6,6,4,"Split the crop controls into composition and perspective, bundling Ratio·Zoom and the remaining adjustments separately"
SUB-dqx2W0HiaK,B,1,7,7,4,The editing content was matched to the property tour
SUB-dqx2W0HiaK,B,2,5,5,4,"The screen changed to desktop, but it didn't get more refined"
SUB-dqx2W0HiaK,B,3,6,6,4,"Split the crop controls into composition and perspective, bundling Ratio·Zoom and the remaining adjustments separately"
SUB-HsWWN4uUYV,A,1,5,5,4,Changed to landscape orientation
SUB-HsWWN4uUYV,A,2,5,5,4,Added a download button
SUB-HsWWN4uUYV,A,3,5,5,4,Changed the card color
SUB-HsWWN4uUYV,B,1,5,5,4,Changed to landscape orientation
SUB-HsWWN4uUYV,B,2,5,5,4,Added a download button
SUB-HsWWN4uUYV,B,3,5,5,4,Changed the card color
SUB-T0uPQfo8V2,A,1,5,5,3,The coupon collection card format is inconsistent
SUB-T0uPQfo8V2,B,1,5,5,4,Changed the coupon list to card format
SUB-Hz05tq-Hk8,A,1,5,5,4,"Divided into product, policies and credits"
SUB-Hz05tq-Hk8,A,2,5,5,4,Added a release notes button
SUB-Hz05tq-Hk8,A,3,5,5,4,Modified the logo and key color
SUB-Hz05tq-Hk8,B,1,5,5,4,Separated into People and Documents
SUB-Hz05tq-Hk8,B,2,5,5,4,Added a Check updates button
SUB-Hz05tq-Hk8,B,3,5,5,4,Modified the logo and key color
SUB-fi3aPkvqpI,A,1,7,7,3,"Changed ""keep the page open"" into a status message saying stock is being checked, and added a dot indicator for slightly stronger visual emphasis. However, the emphasis isn't dramatic, which is a bit disappointing."
SUB-fi3aPkvqpI,A,2,7,7,4,"Implemented a neutral style well with the white background, and separating the card area with a shadow is also a good application. The red status is well preserved without being arbitrarily swapped for another color."
SUB-fi3aPkvqpI,B,1,7,7,4,"By moving the ""checking stock"" status label to the very top of the card, the user can see what is currently in progress first — it reflects even the subtext of the instruction well."
SUB-fi3aPkvqpI,B,2,7,7,5,"Building the card layout with a warm-gray-toned background, border, and shadow is a good attempt, but since the icon container background is white, the theme can feel somewhat stuffy, so I think it went a bit too far. Keeping the status value in red is also well reflected."
SUB-WkUPO-mkvV,A,1,6,6,4,The screen is laid out as a tablet screen
SUB-WkUPO-mkvV,A,2,6,6,4,You can get a receipt via the get-receipt button on each invoice row
SUB-WkUPO-mkvV,A,3,7,7,4,Pink remains only as an accent and the card color changed
SUB-WkUPO-mkvV,B,1,7,7,4,The entire payment screen is laid out to fit a wide tablet screen
SUB-WkUPO-mkvV,B,2,7,7,4,You can get a receipt via the download button on each invoice row
SUB-WkUPO-mkvV,B,3,7,7,4,Pink remains only as an accent and the topmost card's color changed
SUB-mhR-Pr-xpu,A,1,5,5,4,Reflects a three-step structure
SUB-mhR-Pr-xpu,A,2,4,4,3,The information brought to the front in the first step is almost identical to the original
SUB-mhR-Pr-xpu,A,3,5,5,4,The shipping address can be changed via Change
SUB-mhR-Pr-xpu,B,1,5,5,4,Reflects a three-step structure
SUB-mhR-Pr-xpu,B,2,5,5,4,Puts the delivery region up front
SUB-mhR-Pr-xpu,B,3,5,5,4,Change address was added
SUB-bCEFUSmTOS,A,1,5,5,4,Added a left-hand menu.
SUB-bCEFUSmTOS,A,2,5,5,4,Separated into different groups
SUB-bCEFUSmTOS,A,3,5,5,4,"Photo attachment, mention, and link features were added"
SUB-bCEFUSmTOS,B,1,5,5,4,Expands horizontally and changed to a two-column layout
SUB-bCEFUSmTOS,B,2,5,5,4,Separated into different cards
SUB-bCEFUSmTOS,B,3,5,5,4,"Add photo, mention, and quote features were added"
SUB-Rjj2hQLJ5l,A,1,6,6,4,The screen is laid out for desktop
SUB-Rjj2hQLJ5l,A,2,7,7,4,Divided into answered and unanswered
SUB-Rjj2hQLJ5l,A,3,6,6,4,"Details, badge, and character count were added to the comment input field"
SUB-Rjj2hQLJ5l,B,1,6,6,4,Laid out the screen for desktop
SUB-Rjj2hQLJ5l,B,2,6,6,4,The comment list is divided into answered and unanswered
SUB-Rjj2hQLJ5l,B,3,6,6,4,"Details, badge, and character count were added"
SUB-gk0rwjXZhA,A,1,5,5,4,The preview area got wider and is emphasized
SUB-gk0rwjXZhA,B,1,5,5,4,The preview area got wider and is emphasized
SUB-2tm1mF70d0,A,1,5,5,4,"Changed the event details into a seller check-in brief, and also changed the booking area at the bottom to Assigned booth / Ready for setup"
SUB-2tm1mF70d0,B,1,5,5,4,"Changed the event details into a seller check-in brief, and changed the booking area at the bottom into an Assigned booth / Setup status area"
SUB-nNXNqp4V7J,A,1,5,5,4,Removed the border and changed the background color
SUB-nNXNqp4V7J,B,1,5,5,4,Removed the border and changed the background color
SUB-M2FaC_6Z-p,A,1,7,6,4,Reflects the requirements well.
SUB-M2FaC_6Z-p,A,2,7,7,4,Reflects the requirements well.
SUB-M2FaC_6Z-p,A,3,6,6,4,The requirements are well reflected.
SUB-M2FaC_6Z-p,B,1,7,7,4,"Reflects the requirements well, and the additional features are appropriate too"
SUB-M2FaC_6Z-p,B,2,7,7,4,Reflects the requirements well.
SUB-M2FaC_6Z-p,B,3,7,5,3,The requirements aren't sufficiently reflected
SUB--60lGqc8n4,A,1,6,6,4,"The event details changed into a seller check-in brief, and the booking area at the bottom changed to assigned booth / setup status"
SUB--60lGqc8n4,B,1,6,6,4,"The event details changed into a seller check-in brief, and the booking area at the bottom changed to assigned booth / setup status"
SUB-BSCCRTzKZv,A,1,5,5,4,Changed to a two-column layout with a left-side menu
SUB-BSCCRTzKZv,A,2,5,5,4,Applies the left-right step layout well
SUB-BSCCRTzKZv,A,3,5,5,4,Changed the amount-entry step's style into a separate card with a dark background
SUB-BSCCRTzKZv,B,1,5,5,4,Changed to a 2-column layout
SUB-BSCCRTzKZv,B,2,5,5,4,Applies the left-right step layout well
SUB-BSCCRTzKZv,B,3,5,5,4,Changed the amount input area into a UI centered on a large amount inside a light card
SUB-GzcVYQzlKo,A,1,7,7,4,Changed to a nutrition guide screen by pregnancy stage
SUB-GzcVYQzlKo,B,1,6,6,4,Content revised to nutrition guidance by pregnancy stage
SUB-Txlf-CQPqc,A,1,5,5,4,Widened horizontally through a two-column layout
SUB-Txlf-CQPqc,A,2,5,5,4,Accurately reflected the left and right areas
SUB-Txlf-CQPqc,A,3,5,5,4,Modified the storage summary card as requested
SUB-Txlf-CQPqc,B,1,5,5,4,Widened horizontally through a two-column layout
SUB-Txlf-CQPqc,B,2,5,5,4,Accurately reflected the left and right areas
SUB-Txlf-CQPqc,B,3,5,5,4,Modified the storage summary card as requested
SUB-q0N-VrY1Vz,A,1,5,5,4,The request is well reflected (bookmark button added)
SUB-q0N-VrY1Vz,A,2,5,5,4,The request is well reflected (in green)
SUB-q0N-VrY1Vz,B,1,5,5,4,The request is well reflected (save button added)
SUB-q0N-VrY1Vz,B,2,5,5,4,The request is well reflected (in purple)
SUB-FZMItg9dyI,A,1,5,5,4,Reflects the request well
SUB-FZMItg9dyI,A,2,5,5,4,Reflects the request well (2-column layout)
SUB-FZMItg9dyI,A,3,5,5,4,Reflects the request well (the information under the title has been restructured)
SUB-FZMItg9dyI,B,1,5,5,4,Reflects the request well
SUB-FZMItg9dyI,B,2,5,5,4,Reflects the request well (left menu added)
SUB-FZMItg9dyI,B,3,5,5,4,Reflects the request well (the information under the title has been restructured))
SUB-kXhW7FFMrp,A,1,5,5,4,Reflects the request well (expanded horizontally)
SUB-kXhW7FFMrp,A,2,5,5,4,Reflects the request well (step-by-step flow added)
SUB-kXhW7FFMrp,A,3,5,5,4,Reflects the request well (green)
SUB-kXhW7FFMrp,B,1,5,5,4,Reflects the request well (expanded horizontally)
SUB-kXhW7FFMrp,B,2,5,5,4,Reflects the request well (step-by-step flow added)
SUB-kXhW7FFMrp,B,3,5,5,4,Reflects the request well (purple)
SUB-tkKdwAJ6gs,A,1,7,7,4,Changed to a desktop view screen with a left sidebar. Suitable for use with a mouse in a typical desktop environment
SUB-tkKdwAJ6gs,A,2,7,7,4,Added voice input support with a mic button to the left of the send button in the input field
SUB-tkKdwAJ6gs,A,3,7,7,4,"Last night's info and the sleep score appear as a card you can check right in the chat flow. However, there's no way to view detailed sleep information."
SUB-tkKdwAJ6gs,B,1,7,7,4,"Changed to a desktop view screen using top navigation. Supplementary info for the current conversation additionally appears in a right panel. The top-nav structure isn't really a layout suited to desktop, especially for a management tool like a sleep management web service, but the right supplementary side panel is useful."
SUB-tkKdwAJ6gs,B,2,7,7,4,Added voice input support with a mic button to the left of the send button in the input field
SUB-tkKdwAJ6gs,B,3,7,7,4,Last night's info and the sleep score appear as a card you can check right in the chat flow. Only that info is visible; to see details you have to tap the card to open the right panel.
SUB-udBa6_K5Fz,A,1,7,7,4,"Changes the long card screen to a round watch ratio and stacks the arrival time, progress bar, and status in the center. The order number and update time are also dropped"
SUB-udBa6_K5Fz,A,2,6,6,4,"The remaining stops show first under the progress bar, so the order in which you check the status changes"
SUB-udBa6_K5Fz,B,1,7,7,4,"Changes the long card screen to a round watch ratio and stacks the arrival time, progress bar, and status in the center. The order number and update time are also dropped"
SUB-udBa6_K5Fz,B,2,7,7,4,Shortens the 'picked up' and 'in transit' statuses from the original description and shows them most prominently
SUB-PqbRxDIZ4Z,A,1,6,6,4,"Seller balance, expected payout date, and fee statistics are clearly visible"
SUB-PqbRxDIZ4Z,A,2,6,6,4,Points changed into a balance summary
SUB-PqbRxDIZ4Z,A,3,6,5,4,A Statement pill button was created nicely on the right of the header. But it's not clear whether it's a download
SUB-PqbRxDIZ4Z,B,1,7,6,4,"The settlement flow — pending payout and in-settlement amounts, plus transfer history in the activity list — is shown cleanly"
SUB-PqbRxDIZ4Z,B,2,6,6,5,Restructured so the payout date caption comes first and the amount goes to the right
SUB-PqbRxDIZ4Z,B,3,6,6,4,"The arrow can be mistaken for a sort filter. Still, the file name hints that it's a download button"
SUB-afJR_ZHUjn,A,1,6,6,4,Unified into the @ format
SUB-afJR_ZHUjn,A,2,6,6,4,The tabs become equal width in a 2-part grid
SUB-afJR_ZHUjn,B,1,6,6,4,Unified into the Daymark ID format.
SUB-afJR_ZHUjn,B,2,6,6,4,"With a segmented control, the two tabs take up equal space"
SUB-L1KPraa9s7,A,1,5,5,4,"The screen does fit the tablet, but the elements aren't composed for the tablet size — it feels like the mobile screen was applied as is and other elements were just added into the empty space. Awkward"
SUB-L1KPraa9s7,B,1,7,7,4,The screen was changed to a tablet version.
SUB-ziPLYsRdsR,A,1,7,7,4,"Tab buttons — all week / 15 / 30 / 45 min — were added at the top, giving the impression that you can view things broken out by time."
SUB-ziPLYsRdsR,A,2,7,7,3,"In the journey section, numbering was added so it reads as a flow."
SUB-ziPLYsRdsR,A,3,7,7,4,"By giving the recommendation card a deep green background, it's differentiated from the other elements and stands out."
