submission_id,revision,item_ref,x,y,w,h,note
SUB-kXhW7FFMrp,B,dq_hierarchy,0.0215,0.0704,0.9662,0.7604,"Since steps at different levels are shown both horizontally and vertically, the information is somewhat confusing."
SUB-kXhW7FFMrp,B,dq_interaction,0.6436,0.8978,0.3488,0.0943,"There's a risk of confusion over whether the ""next step"" button advances the top-level step or moves to the next task within the current step."
SUB-L1KPraa9s7,B,unrequested,0.6551,0.1299,0.3449,0.5755,Trip preview
SUB-1avrZlrk8m,A,dq_interaction,0.7034,0.4707,0.2686,0.2828,An edit/delete/add address section has been added.
SUB-1avrZlrk8m,B,unit:2,0.8153,0.5603,0.1679,0.0655,"It reflects the request well, but with delete and edit stacked one above the other, the usability doesn't feel great."
SUB-1avrZlrk8m,B,unrequested,0.0355,0.2069,0.9589,0.1379,The selected item has been placed large at the top.
SUB-1avrZlrk8m,B,unrequested,0.0317,0.0069,0.944,0.0741,Color has been added to the header.
SUB-1avrZlrk8m,B,dq_interaction,0.7481,0.5017,0.2519,0.2552,"Edit/delete/add buttons were added, reducing the depth."
SUB-1avrZlrk8m,B,dq_interaction,0.7407,0.2551,0.2351,0.0603,A change section has also been added.
SUB-1avrZlrk8m,B,dq_interaction,0.0056,0.2293,0.2015,0.5655,A selectable feature has been added.
SUB-xAJCZzmlr9,A,dq_interaction,0.0191,0.8938,0.0883,0.0949,A settings button has been added.
SUB-xAJCZzmlr9,A,dq_interaction,0.8544,0.0095,0.136,0.0573,A live badge has been created.
SUB-xAJCZzmlr9,A,dq_interaction,0.1313,0.5179,0.4344,0.3204,It was newly added.
SUB-xAJCZzmlr9,B,unit:2,0.5346,0.1312,0.4439,0.0537,"It reflects the request, but I'm curious about the intent behind classifying the apps this way — what criteria were used?"
SUB-xAJCZzmlr9,B,unrequested,0.1265,0.4946,0.4272,0.0859,The button design has been changed.
SUB-xAJCZzmlr9,B,unrequested,0.6372,0.0113,0.3604,0.068,A button has been added.
SUB-xAJCZzmlr9,B,unrequested,0.1146,0.5716,0.432,0.3598,A feature that wasn't requested has been added.
SUB-xAJCZzmlr9,B,overall,0.1074,0.0829,0.463,0.4296,I like that the recording section was given more weight.
SUB-RPBQzL4uo1,A,dq_interaction,0.2705,0.8327,0.2127,0.0483,It applied the request exactly.
SUB-RPBQzL4uo1,B,unit:1,0.0317,0.2845,0.9216,0.0672,It applied the request exactly.
SUB-RPBQzL4uo1,B,unit:2,0.0653,0.8086,0.9347,0.1241,"It reflects the request well, but the card design was changed too."
SUB-RPBQzL4uo1,B,dq_interaction,0.6847,0.8155,0.2798,0.069,A listen button has been added.
SUB-5Tkf6AkLcF,A,unrequested,0.7303,0.2977,0.2554,0.2768,Learning path
SUB-5Tkf6AkLcF,A,unrequested,0.8759,0.0877,0.1169,0.0668,View all courses
SUB-5Tkf6AkLcF,A,unrequested,0.7303,0.0113,0.0549,0.0573,Search
SUB-5Tkf6AkLcF,A,unrequested,0.8807,0.0081,0.1193,0.0732,Profile
SUB-5Tkf6AkLcF,A,unrequested,0.0048,0.8848,0.1671,0.1152,Help
SUB-5Tkf6AkLcF,B,unrequested,0.7136,0.0,0.2864,0.0877,"Search, notifications"
SUB-05H-eoasGW,A,unit:1,0.105,0.2082,0.2649,0.0394,A subtitle has been added above the title.
SUB-05H-eoasGW,A,unit:3,0.0549,0.491,0.58,0.102,It applied the request exactly.
SUB-05H-eoasGW,A,unrequested,0.0979,0.4516,0.537,0.0322,A step showing the video was watched has been added.
SUB-05H-eoasGW,A,unrequested,0.6492,0.2655,0.3294,0.111,A section emphasizing which video you're about to watch has been added.
SUB-05H-eoasGW,A,dq_hierarchy,0.6229,0.0632,0.3771,0.5907,The list section gives the feeling of connecting with the course shown on the left.
SUB-05H-eoasGW,A,dq_interaction,0.7804,0.312,0.1122,0.0501,"It seems to be a button or badge indicating what to watch, but since there's a button with the same meaning on the left, I wonder what the intent was."
SUB-05H-eoasGW,B,unit:1,0.1313,0.0847,0.1742,0.0358,It reflects the request by adding a subtitle above the title.
SUB-05H-eoasGW,B,unit:2,0.4272,0.0811,0.5656,0.1378,I question whether moving the image to the right is the right call.
SUB-05H-eoasGW,B,unit:3,0.1337,0.4946,0.315,0.1969,"It looks like the background and initials were removed, so it seems well applied, but the hierarchy looks about the same."
SUB-05H-eoasGW,B,unrequested,0.136,0.4391,0.3079,0.0465,A progress bar has been added.
SUB-05H-eoasGW,B,unrequested,0.9308,0.2673,0.0477,0.1468,An icon confirming that a watched video has been viewed was added.
SUB-05H-eoasGW,B,dq_interaction,0.9021,0.4176,0.0907,0.0626,"It seems a play button was added so you can start the next lesson you should watch, but I wonder how it differs from the ""resume lesson"" on the left — are they buttons with the same meaning?"
SUB-NTpi_zToK9,A,unit:2,0.778,0.8172,0.1604,0.0707,It reflects the request exactly by adding a notification button.
SUB-NTpi_zToK9,A,unrequested,0.084,0.8207,0.2873,0.0569,It was changed on its own to fit the bus-related information.
SUB-NTpi_zToK9,A,unrequested,0.6213,0.3276,0.1492,0.081,The mark was changed to a design with a stroke around the outside of the icon and the shadow removed.
SUB-NTpi_zToK9,A,dq_craft,0.0579,0.2465,0.9142,0.3845,It was changed to be more intuitive by showing the route between stops.
SUB-NTpi_zToK9,B,unit:2,0.8228,0.8138,0.1306,0.0724,It reflects the request exactly with the addition of a notification button.
SUB-NTpi_zToK9,B,unrequested,0.028,0.1482,0.2985,0.0517,"It seems to be set up so you can check which loop to look at, but I'm curious about the intent behind showing the blue loop."
SUB-NTpi_zToK9,B,dq_hierarchy,0.0541,0.2258,0.9067,0.3638,"By showing the route, it's the first thing that catches your eye.
That said, I think you should only be able to see the route for what I selected, so I'm curious about the intent behind showing both."
SUB-NTpi_zToK9,B,dq_craft,0.0168,0.0689,0.9832,0.0741,"Even without making the category section this big, just displaying it as before feels like it would be recognized well enough. The text comes across as quite large."
SUB-NTpi_zToK9,B,dq_interaction,0.8452,0.2034,0.1548,0.0724,I wonder what this icon is supposed to mean.
SUB-NTpi_zToK9,B,overall,0.0392,0.2362,0.8992,0.3276,"By showing the route visually and showing where I'm located, I feel usability has improved over before. It has a layout structure similar to before, but it feels appropriately applied since it modified the finer details on its own."
SUB-vtdSWFXWnt,A,unit:1,0.0094,0.212,0.9888,0.1069,"By separating the currently playing list from the other lists, I'd say the request was well reflected."
SUB-vtdSWFXWnt,A,dq_hierarchy,0.0206,0.2172,0.9664,0.0966,"The currently playing section does catch the eye first, but I question which of the cards above it should stand out visually first. The hierarchy of the two comes across as similar."
SUB-vtdSWFXWnt,A,dq_layout,0.0392,0.3414,0.9253,0.131,I can feel that the spacing between cards has been reduced.
SUB-vtdSWFXWnt,A,overall,0.0056,0.2034,0.9925,0.2879,"Across the card lists the text got smaller and the whitespace was reduced.
As requested, the in-progress music list did move to the top, but it feels excessively emphasized. I think it would have been better to add a subheading to separate it."
SUB-vtdSWFXWnt,B,unit:1,0.0056,0.1914,0.985,0.1293,"By being separated from the stopped music lists, I'd say the request was well reflected."
SUB-vtdSWFXWnt,B,dq_layout,0.0243,0.3543,0.9664,0.1207,It seems necessary to widen the spacing within a card and the spacing between cards.
SUB-3GPaz3hwXp,A,unrequested,0.7607,0.0076,0.2246,0.0562,Login help
SUB-3GPaz3hwXp,B,unrequested,0.0094,0.8498,0.2326,0.1444,Help
SUB-3GPaz3hwXp,B,unrequested,0.2794,0.6533,0.6898,0.1103,Additional information
SUB-3GPaz3hwXp,B,unrequested,0.7634,0.0096,0.2273,0.0682,Profile
SUB-IeuA9b7ZmN,A,dq_hierarchy,0.6305,0.39,0.2848,0.2272,Make the content more visible between the title and the content
SUB-IeuA9b7ZmN,B,dq_hierarchy,0.0401,0.3395,0.9218,0.2398,"Information that should be grouped together got separated, making it worse"
SUB-IeuA9b7ZmN,B,overall,0.066,0.3738,0.87,0.1875,Why was this part broken apart? It's worse. Seems like it didn't read the context.
SUB-6H4HB6mvsD,B,overall,0.0723,0.2616,0.9277,0.234,
SUB-zFAjqos7vm,B,overall,0.0085,0.7252,0.4207,0.274,This kind of element is a point-deducting factor.
SUB-zFJxdH3PaR,A,unit:1,0.3172,0.0528,0.3081,0.0523,Is it okay to change the title at will?
SUB-zFJxdH3PaR,A,unit:1,0.1049,0.1646,0.6318,0.0397,Changed the summary copy at will
SUB-zFJxdH3PaR,A,unit:1,0.2861,0.2764,0.4894,0.0451,Even added information that wasn't there
SUB-zFJxdH3PaR,A,unit:1,0.2809,0.2295,0.479,0.0361,And it changes names willy-nilly too
SUB-zFJxdH3PaR,A,unit:1,0.6124,0.3828,0.3029,0.2434,Is the number of shared members the more important information? Hard to judge.
SUB-zFJxdH3PaR,B,unrequested,0.7134,0.3017,0.1994,0.0397,Why not show all 9 folders? It becomes even more confusing what to do when you want to move to a folder that isn't visible on screen.
SUB-zFJxdH3PaR,B,unrequested,0.1049,0.3377,0.8208,0.0938,"Only 3 folders are visible on screen, so I thought, do we really need a search bar? But if there are 9 folders, it might be good to have. Still, I can't really picture how it would show that, and creating additional requirements would probably make it more complicated."
SUB-GE19_rJ_-f,A,unit:2,0.5919,0.2836,0.3938,0.2864,"It seems it judged that showing both in a single card presents them at a glance, but it feels a bit lacking."
SUB-GE19_rJ_-f,A,unrequested,0.043,0.5763,0.4391,0.2164,Detailed descriptions were added.
SUB-P0IDelxPOg,A,unrequested,0.6417,0.4811,0.3365,0.2514,Additional information.
SUB-P0IDelxPOg,A,unrequested,0.7706,0.9075,0.2124,0.0891,Inquiry button
SUB-P0IDelxPOg,B,unrequested,0.0,0.252,0.298,0.2928,Additional information.
SUB-7c21-phJat,A,unit:1,0.0765,0.3086,0.8918,0.2931,"I feel the request was well reflected, but I'm curious about the intent behind changing the toggle at the very bottom so it's bundled into the same card, unlike the content below."
SUB-7c21-phJat,A,unit:3,0.0168,0.8465,0.403,0.0845,"It seems to be structured so that a button was added for customers to see before moving on, so they can see it on the next screen."
SUB-7c21-phJat,A,dq_interaction,0.0317,0.8414,0.3955,0.0948,An additional button was created per the request.
SUB-7c21-phJat,A,dq_interaction,0.0728,0.3051,0.8694,0.0862,You can now check the starting rate price.
SUB-7c21-phJat,B,unit:1,0.0206,0.281,0.9739,0.2172,"Since the starting rate was structured in the same form as the display name, I'd say the request was well reflected."
SUB-7c21-phJat,B,unit:3,0.0168,0.6664,0.9664,0.1328,"Since you can now check the selected items without having to view them on the next screen, I'd say the request was well reflected."
SUB-7c21-phJat,B,unrequested,0.0168,0.0767,0.9832,0.0431,"A subheading was created, but I don't think it needed to be emphasized with color."
SUB-C8BPmUaxDt,A,unrequested,0.0138,0.4934,0.2816,0.1241,Lesson info tag
SUB-C8BPmUaxDt,A,unrequested,0.0043,0.8721,0.3389,0.1209,Additional description
SUB-C8BPmUaxDt,B,unrequested,0.0329,0.9119,0.6468,0.0764,Additional information.
SUB-C8BPmUaxDt,B,unrequested,0.725,0.2245,0.1122,0.0827,Link expiration date edit button
SUB-C8BPmUaxDt,B,dq_hierarchy,0.6105,0.024,0.3675,0.1496,Main area
SUB-MW4T3iE8ys,B,unrequested,0.0485,0.0953,0.4788,0.027,"You'd be able to look things up even if they're not past notifications, so I don't think a title with that content is really needed."
SUB-_jS9J52keT,A,unit:1,0.0645,0.5242,0.896,0.1642,"I'd say the request was well reflected, but the conveyance of intent feels insufficient."
SUB-_jS9J52keT,B,unit:1,0.0099,0.576,0.9828,0.0933,It's easy to tell that an invitation is being sent.
SUB-_jS9J52keT,B,unrequested,0.0372,0.4377,0.9332,0.1314,The structure of the existing text was changed as well.
SUB-_jS9J52keT,B,dq_hierarchy,0.0323,0.3634,0.9677,0.3042,The usability of this part feels better.
SUB-_jS9J52keT,B,dq_craft,0.0323,0.36,0.9605,0.3301,"By making the information you need to see more visible, the content comes across well and it also looks good aesthetically."
SUB-_jS9J52keT,B,overall,0.0416,0.3568,0.9584,0.3273,"In a way, it feels like they designed a part that could have been written simply in a way that has good usability."
SUB-ArjoEhcuG1,B,unrequested,0.8701,0.6169,0.1299,0.158,Background color on the numbers
SUB-QrpQfQ2EBl,A,unit:2,0.6203,0.2016,0.3599,0.0665,I think the instruction was reflected well by providing text.
SUB-QrpQfQ2EBl,B,unit:1,0.0622,0.0345,0.8372,0.1688,"By providing a line of text at the top, it reads as guidance for the pre-visit questionnaire."
SUB-QrpQfQ2EBl,B,unit:2,0.5689,0.2119,0.3917,0.0597,"I think it would have been enough to differentiate the selected item from the total using color vividness or a different color, but using the same color as the overall brand tone for the selected count doesn't seem to help much."
SUB-CsAU5oLc21,A,unit:1,0.0243,0.0724,0.9365,0.1259,"An email input field for inviting people is provided, so the instruction was reflected accurately."
SUB-CsAU5oLc21,A,dq_interaction,0.0217,0.188,0.9565,0.2,A new window for inviting people was added.
SUB-CsAU5oLc21,B,unrequested,0.3638,0.6827,0.0895,0.0483,The number of people was additionally entered.
SUB-CsAU5oLc21,B,unrequested,0.6884,0.4707,0.2985,0.0448,The meaning of this function feels ambiguous.
SUB-CsAU5oLc21,B,unrequested,0.028,0.0069,0.972,0.0621,"Color was added to the header, and a button like ""see more"" was created."
SUB-q4EKuff_qI,A,dq_hierarchy,0.0835,0.3756,0.7905,0.132,The distinction is clear
SUB-q4EKuff_qI,A,dq_layout,0.1085,0.3808,0.7207,0.1112,A layout that doesn't look aligned
SUB-q4EKuff_qI,B,unrequested,0.1359,0.3912,0.7431,0.0834,
SUB-q4EKuff_qI,B,dq_hierarchy,0.111,0.3895,0.7731,0.0816,"Only the value differs in color and position, so it doesn't read as being on the same level as the two values"
SUB-rf_0maQpJh,B,unrequested,0.0473,0.58,0.9043,0.1845,"As the title and body were arranged in left alignment, visibility got worse"
SUB-rf_0maQpJh,B,dq_hierarchy,0.0127,0.5418,0.9792,0.2427,"With the title and body unified in left alignment, it's hard to recognize"
SUB-rf_0maQpJh,B,dq_legibility,0.0214,0.5699,0.9648,0.2006,"The line spacing got tighter, lowering text visibility"
SUB-oobGo4VzU3,A,unit:2,0.2032,0.6611,0.5973,0.0665,"The red status emphasis was kept, but weight was added to the text."
SUB-oobGo4VzU3,A,unit:2,0.0636,0.2451,0.9033,0.0324,"Instead of an entirely red background, a line was added at the top."
SUB-oobGo4VzU3,A,dq_hierarchy,0.213,0.6526,0.0685,0.0597,"A bullet was added in front, but it feels like it would be recognizable well enough without it."
SUB-oobGo4VzU3,A,dq_craft,0.0759,0.2042,0.8911,0.0818,"If this part is meant to indicate the previous step in the process, I doubt it will be recognized clearly enough."
SUB-oobGo4VzU3,B,unrequested,0.1102,0.3823,0.1958,0.15,The position of the box icon that was at the very top center was changed.
SUB-oobGo4VzU3,B,unrequested,0.1077,0.2818,0.5581,0.0597,"A subheading was added at the top to indicate this popup, but it probably would have been fine without it."
SUB--jMv5tKUA4,A,unrequested,0.0261,0.5737,0.9176,0.038,Detailed description
SUB--jMv5tKUA4,B,unrequested,0.0174,0.6057,0.9003,0.04,Detailed description
SUB-T6iTwjazW4,B,unrequested,0.0522,0.6394,0.8957,0.0875,It's cut off.
SUB-T6iTwjazW4,B,dq_layout,0.0,0.6533,0.981,0.1597,
SUB-cWdA-XmNtu,B,unrequested,0.5467,0.2622,0.3859,0.0742,
SUB-cK7fN05Z5G,A,unit:1,0.1885,0.2263,0.5394,0.4805,"The shoot date and rental fee/permit were swapped in well, but it feels a bit lacking in conveying that the topic is candidate shooting locations for scouting."
SUB-cK7fN05Z5G,A,unrequested,0.0024,0.379,0.1933,0.2068,I'm curious about the intent behind adding this — whether it's a summary of the selected portion.
SUB-cK7fN05Z5G,A,dq_interaction,0.7852,0.1054,0.1957,0.0923,"This part seems to be in badge form, but it looks like a disabled button."
SUB-cK7fN05Z5G,B,unit:1,0.0453,0.0937,0.3103,0.1008,"A large title summarizing the information to check on this screen is placed at the top, so I judge the instruction was reflected well."
SUB-cK7fN05Z5G,B,unrequested,0.7136,0.0264,0.2315,0.0764,A search bar was added.
SUB-cK7fN05Z5G,B,unrequested,0.6874,0.1181,0.3126,0.0611,An additional feature that wasn't requested appeared.
SUB-cK7fN05Z5G,B,dq_hierarchy,0.5155,0.2617,0.389,0.6874,I like that similar items were assigned and placed at the same hierarchy level.
SUB-cK7fN05Z5G,B,dq_layout,0.3126,0.3014,0.1862,0.6446,It would have been nice if the empty space after the title had been reduced and the information next to it rearranged.
SUB-cK7fN05Z5G,B,dq_interaction,0.7064,0.0967,0.2912,0.0947,I question whether this button is something a designer would need.
SUB-cK7fN05Z5G,B,dq_interaction,0.7088,0.0112,0.2578,0.1008,"They added a search function, which I think will be good for usability."
SUB-kmimCD6DLe,A,unrequested,0.0131,0.2859,0.9695,0.128,"The ""request to join"" button disappeared, making the main role of this page ambiguous"
SUB-kmimCD6DLe,A,overall,0.0304,0.2619,0.9306,0.428,"It's good that you can inquire with the organizers before making a request, but the main ""join"" button disappeared"
SUB-voCtAIyEue,B,unrequested,0.5549,0.2662,0.3791,0.0573,
SUB-kTS-Y-Khkm,B,unrequested,0.5455,0.7549,0.4545,0.088,There's no reason to show the combined total for accounts that weren't selected.
SUB-8E6eeimAXY,A,unit:2,0.0373,0.6964,0.9043,0.097,Archive button
SUB-8E6eeimAXY,A,dq_hierarchy,0.0715,0.4245,0.8675,0.1098,Provides real-time information
SUB-8E6eeimAXY,B,dq_interaction,0.0504,0.5755,0.9148,0.1831,
SUB-vm_rWtjhTq,B,unrequested,0.6372,0.0738,0.3628,0.7669,Added area
SUB-nc8Py_blUc,A,dq_hierarchy,0.0706,0.3621,0.8865,0.3013,Grouping + new design style applied
SUB-6eh6ojYOS-,A,unit:1,0.7963,0.0085,0.1803,0.0629,"Translation and download features were added, but I question whether that's information a designer would need."
SUB-6eh6ojYOS-,A,unit:2,0.016,0.3571,0.4196,0.0544,"Changing to brand colors by topic makes the paragraph separation clear, so I judge that the request was well reflected."
